employee_id,employee_name,gender,age,department,designation,store_id,warehouse_id,join_date,salary
1036,Ishaan Prasad,Male,32,Sales,Store Manager,64,null,2023-05-25,69000.00
1037,Tejas Tripathi,Male,28,Sales,Sales Executive,64,null,2023-03-18,27500.00
1038,Mani Mahajan,Other,30,Sales,Sales Executive,64,null,2023-03-02,29500.00
1039,Aadesh Goel,Male,28,Sales,Sales Executive,64,null,2023-02-23,29000.00
1040,Jay Kapoor,Male,35,Sales,Sales Executive,64,null,2023-05-27,29500.00
1041,Lavanya Mishra,Female,28,Sales,Sales Executive,64,null,2023-02-28,27500.00
1042,Bhavna Agarwal,Female,34,Sales,Sales Executive,64,null,2023-10-09,28000.00
1043,Ishaan Banerjee,Male,32,Sales,Sales Executive,64,null,2023-10-17,29000.00
1044,Saumya Mishra,Female,33,Sales,Sales Executive,64,null,2023-07-29,29500.00
1045,Abhinav Goyal,Male,31,Sales,Sales Executive,64,null,2023-10-22,28000.00
1046,Hemant Rana,Male,32,Sales,Sales Executive,64,null,2023-09-13,27000.00
1047,Yash Goel,Male,26,Sales,Sales Executive,64,null,2023-07-09,28000.00
1048,Sanjay Das,Male,30,Sales,Sales Executive,64,null,2023-11-13,28500.00
1049,Jay Mehta,Male,34,Sales,Sales Executive,64,null,2023-08-15,29000.00
1050,Rashi Tripathi,Female,30,Sales,Sales Executive,64,null,2023-11-01,27500.00
1051,Hina Desai,Female,34,Sales,Sales Executive,64,null,2023-07-12,28000.00
1052,Rajiv Mukherjee,Male,26,Sales,Cashier,64,null,2023-11-25,21500.00
1053,Rajat Krishnan,Male,35,Sales,Cashier,64,null,2023-10-03,22500.00
1054,Bharat George,Male,26,Sales,Cashier,64,null,2023-01-07,22500.00
1055,Abhinav Chatterjee,Male,33,Sales,Cashier,64,null,2023-07-22,21500.00
1056,Pranav Gupta,Male,34,Sales,Store Manager,65,null,2022-05-05,74500.00
1057,Shubham Reddy,Male,24,Sales,Sales Executive,65,null,2022-11-07,29000.00
1058,Ritvik Das,Male,24,Sales,Sales Executive,65,null,2022-12-10,27500.00
1059,Jay Bose,Male,35,Sales,Sales Executive,65,null,2022-02-17,29000.00
1060,Parth Goyal,Male,29,Sales,Sales Executive,65,null,2022-02-21,29500.00
1061,Yash Srivastava,Male,22,Sales,Sales Executive,65,null,2022-11-14,28000.00
1062,Leena Sethi,Female,25,Sales,Sales Executive,65,null,2022-12-30,28000.00
1063,Tushar Srivastava,Male,23,Sales,Sales Executive,65,null,2022-10-15,27000.00
1064,Eshan Mishra,Male,30,Sales,Sales Executive,65,null,2022-05-24,30000.00
1065,Siddharth Siddiqui,Male,25,Sales,Sales Executive,65,null,2022-11-13,28500.00
1066,Siddharth Arora,Male,27,Sales,Sales Executive,65,null,2022-03-29,29500.00
1067,Vijay Qureshi,Male,33,Sales,Sales Executive,65,null,2022-02-02,30500.00
1068,Rishabh Shah,Male,24,Sales,Sales Executive,65,null,2022-11-12,29000.00
1069,Falguni Singh,Female,32,Sales,Sales Executive,65,null,2022-05-24,30000.00
1070,Leena Ghosh,Female,28,Sales,Sales Executive,65,null,2022-07-13,28000.00
1071,Geetika Thomas,Female,22,Sales,Cashier,65,null,2022-08-20,21500.00
1072,Ritvik Dutta,Male,22,Sales,Cashier,65,null,2022-09-01,22000.00
1073,Samar Bansal,Male,29,Sales,Cashier,65,null,2022-04-05,23000.00
1074,Falguni Goyal,Female,26,Sales,Cashier,65,null,2022-07-08,22500.00
1075,Falguni Kulkarni,Female,30,Sales,Store Manager,66,null,2023-11-15,68500.00
1076,Naman Mishra,Male,33,Sales,Sales Executive,66,null,2023-07-23,28500.00
1077,Eshan Sharma,Male,27,Sales,Sales Executive,66,null,2023-01-14,28500.00
1078,Lakshay Qureshi,Male,29,Sales,Sales Executive,66,null,2023-11-01,28000.00
1079,Jatin Goyal,Male,33,Sales,Sales Executive,66,null,2023-11-03,28000.00
1080,Aditya Puri,Male,34,Sales,Sales Executive,66,null,2023-02-10,30000.00
1081,Aditi George,Female,28,Sales,Sales Executive,66,null,2023-06-22,27500.00
1082,Dev Shetty,Male,29,Sales,Sales Executive,66,null,2023-08-14,29000.00
1083,Akshay Rao,Male,30,Sales,Sales Executive,66,null,2023-01-13,30000.00
1084,Charu Raman,Female,26,Sales,Sales Executive,66,null,2023-02-20,27000.00
1085,Riya Dutta,Female,28,Sales,Sales Executive,66,null,2023-08-04,28500.00
1086,Kabir Mathew,Male,27,Sales,Sales Executive,66,null,2023-06-30,28500.00
1087,Vivaan Ahuja,Male,27,Sales,Sales Executive,66,null,2023-08-15,28500.00
1088,Gaurav Subramanian,Male,28,Sales,Sales Executive,66,null,2023-10-05,26500.00
1089,Varun Singh,Male,30,Sales,Sales Executive,66,null,2023-08-16,28000.00
1090,Saumya Suri,Female,35,Sales,Cashier,66,null,2023-12-20,22000.00
1091,Charu Arora,Female,31,Sales,Cashier,66,null,2023-08-31,21500.00
1092,Pari Agarwal,Female,29,Sales,Cashier,66,null,2023-05-15,21500.00
1093,Aarav Agarwal,Male,32,Sales,Cashier,66,null,2023-08-24,22000.00
1094,Akshay Kapoor,Male,28,Sales,Store Manager,67,null,2026-06-08,66500.00
1095,Vivaan Jain,Male,51,Sales,Sales Executive,67,null,2026-03-22,29500.00
1096,Arjun Vohra,Male,47,Sales,Sales Executive,67,null,2026-03-04,28000.00
1097,Manav Das,Male,54,Sales,Sales Executive,67,null,2026-02-16,30000.00
1098,Hitesh Agarwal,Male,51,Sales,Sales Executive,67,null,2026-04-04,29500.00
1099,Dev Kulkarni,Male,54,Sales,Sales Executive,67,null,2026-04-06,29500.00
1100,Vijay Mahajan,Male,47,Sales,Sales Executive,67,null,2026-04-19,27500.00
1101,Deepika Goel,Female,65,Sales,Sales Executive,67,null,2026-01-17,30500.00
1102,Pranav Mishra,Male,48,Sales,Sales Executive,67,null,2026-06-06,27000.00
1103,Vivaan Raman,Male,49,Sales,Sales Executive,67,null,2026-02-18,28500.00
1104,Shalini Mirza,Female,65,Sales,Sales Executive,67,null,2026-01-26,31500.00
1105,Aarohi Bhat,Female,64,Sales,Sales Executive,67,null,2026-01-08,30000.00
1106,Ankit Desai,Male,52,Sales,Sales Executive,67,null,2026-05-07,27500.00
1107,Yash Mathew,Male,47,Sales,Sales Executive,67,null,2026-06-20,28000.00
1108,Upasana Qureshi,Female,57,Sales,Sales Executive,67,null,2026-05-01,28000.00
1109,Komal Gupta,Female,60,Sales,Cashier,67,null,2026-06-27,23000.00
1110,Bharat Qureshi,Male,58,Sales,Cashier,67,null,2026-04-28,23000.00
1111,Vivaan Dutta,Male,62,Sales,Cashier,67,null,2026-01-22,23500.00
1112,Hitesh Fernandes,Male,48,Sales,Cashier,67,null,2026-02-17,22000.00
1113,Parth Bansal,Male,33,Sales,Store Manager,68,null,2025-06-09,65500.00
1114,Bharat Patel,Male,50,Sales,Sales Executive,68,null,2025-04-21,30000.00
1115,Garima Saxena,Female,38,Sales,Sales Executive,68,null,2025-08-24,28000.00
1116,Farhan Dutta,Male,45,Sales,Sales Executive,68,null,2025-08-07,27500.00
1117,Rajiv Thakur,Male,57,Sales,Sales Executive,68,null,2025-04-02,31500.00
1118,Hitesh Thomas,Male,60,Sales,Sales Executive,68,null,2025-01-11,30000.00
1119,Tejas Kaur,Male,41,Sales,Sales Executive,68,null,2025-10-07,27500.00
1120,Hemant Menon,Male,48,Sales,Sales Executive,68,null,2025-02-11,28000.00
1121,Ankit Ali,Male,40,Sales,Sales Executive,68,null,2025-09-09,27000.00
1122,Jhanvi Khanna,Female,55,Sales,Sales Executive,68,null,2025-07-07,29000.00
1123,Harshil Saxena,Male,49,Sales,Sales Executive,68,null,2025-06-07,30000.00
1124,Sanjay Rana,Male,40,Sales,Sales Executive,68,null,2025-12-10,26500.00
1125,Naman Nair,Male,40,Sales,Sales Executive,68,null,2025-09-10,28000.00
1126,Neil Dubey,Male,37,Sales,Sales Executive,68,null,2025-11-08,26500.00
1127,Girish Chatterjee,Male,42,Sales,Sales Executive,68,null,2025-11-16,28500.00
1128,Falguni Sinha,Female,41,Sales,Cashier,68,null,2025-08-25,21500.00
1129,Siddharth Sethi,Male,39,Sales,Cashier,68,null,2025-12-13,22000.00
1130,Dhruv Joshi,Male,45,Sales,Cashier,68,null,2025-10-30,22000.00
1131,Ayesha Khanna,Female,37,Sales,Cashier,68,null,2025-08-03,21000.00
1132,Tanvi Banerjee,Female,33,Sales,Store Manager,69,null,2024-07-21,68000.00
1133,Tanya Menon,Female,34,Sales,Sales Executive,69,null,2024-09-21,27000.00
1134,Karan Malhotra,Male,43,Sales,Sales Executive,69,null,2024-06-15,28500.00
1135,Tejas Qureshi,Male,37,Sales,Sales Executive,69,null,2024-08-07,29500.00
1136,Rudra Kulkarni,Male,34,Sales,Sales Executive,69,null,2024-09-01,26500.00
1137,Gauri Reddy,Female,28,Sales,Sales Executive,69,null,2024-09-10,25500.00
1138,Imran Bhat,Male,27,Sales,Sales Executive,69,null,2024-12-05,27500.00
1139,Neil Arora,Male,26,Sales,Sales Executive,69,null,2024-12-16,26000.00
1140,Sasha Puri,Other,29,Sales,Sales Executive,69,null,2024-11-15,27500.00
1141,Meera Dutta,Female,41,Sales,Sales Executive,69,null,2024-07-13,28000.00
1142,Omkar Sehgal,Male,30,Sales,Sales Executive,69,null,2024-10-14,26000.00
1143,Heena Ansari,Female,30,Sales,Sales Executive,69,null,2024-12-18,26500.00
1144,Aadesh Siddiqui,Male,40,Sales,Cashier,69,null,2024-05-12,22000.00
1145,Harini Desai,Female,41,Sales,Cashier,69,null,2024-07-05,23000.00
1146,Madhav Mirza,Male,36,Sales,Cashier,69,null,2024-08-03,22500.00
1147,Imran Patel,Male,33,Sales,Store Manager,70,null,2024-12-21,68500.00
1148,Dhruv Yadav,Male,44,Sales,Sales Executive,70,null,2024-03-21,28000.00
1149,Divya Bansal,Female,33,Sales,Sales Executive,70,null,2024-10-23,28500.00
1150,Tejas Bajaj,Male,34,Sales,Sales Executive,70,null,2024-12-04,28500.00
1151,Samar Suri,Male,34,Sales,Sales Executive,70,null,2024-12-14,28000.00
1152,Jay George,Male,32,Sales,Sales Executive,70,null,2024-10-06,27000.00
1153,Neil Shetty,Male,44,Sales,Sales Executive,70,null,2024-04-18,28500.00
1154,Jhanvi Sehgal,Female,28,Sales,Sales Executive,70,null,2024-11-27,26000.00
1155,Aadesh Mehta,Male,43,Sales,Sales Executive,70,null,2024-01-17,28500.00
1156,Ishaan Bose,Male,45,Sales,Sales Executive,70,null,2024-02-24,29000.00
1157,Palak Kaur,Female,43,Sales,Sales Executive,70,null,2024-07-03,30000.00
1158,Bhumika Vohra,Female,29,Sales,Sales Executive,70,null,2024-09-05,27500.00
1159,Chahat Sinha,Other,41,Sales,Cashier,70,null,2024-03-12,22500.00
1160,Rohan Kapoor,Male,45,Sales,Cashier,70,null,2024-06-13,22000.00
1161,Samar Rana,Male,32,Sales,Cashier,70,null,2024-12-22,21000.00
1162,Nikhil Krishnan,Male,31,Sales,Store Manager,71,null,2024-05-31,69000.00
1163,Trisha Sethi,Female,37,Sales,Sales Executive,71,null,2024-04-04,29000.00
1164,Madhav Qureshi,Male,41,Sales,Sales Executive,71,null,2024-02-28,28000.00
1165,Mansi Jain,Female,36,Sales,Sales Executive,71,null,2024-02-05,29000.00
1166,Girish Hegde,Male,45,Sales,Sales Executive,71,null,2024-05-17,30500.00
1167,Imran Shetty,Male,35,Sales,Sales Executive,71,null,2024-10-10,28500.00
1168,Aanya Puri,Female,39,Sales,Sales Executive,71,null,2024-03-20,29500.00
1169,Tanvi Subramanian,Female,29,Sales,Sales Executive,71,null,2024-11-03,27000.00
1170,Aadesh Banerjee,Male,42,Sales,Sales Executive,71,null,2024-08-08,28500.00
1171,Upasana Mahajan,Female,38,Sales,Sales Executive,71,null,2024-08-22,28500.00
1172,Rudra Mahajan,Male,36,Sales,Sales Executive,71,null,2024-06-06,28500.00
1173,Rajiv Krishnan,Male,42,Sales,Sales Executive,71,null,2024-03-31,28500.00
1174,Omkar Srivastava,Male,42,Sales,Cashier,71,null,2024-06-11,23000.00
1175,Diya Mahajan,Female,45,Sales,Cashier,71,null,2024-06-04,23500.00
1176,Mahima Yadav,Female,43,Sales,Cashier,71,null,2024-05-12,22500.00
1177,Jatin Mathew,Male,35,Sales,Store Manager,72,null,2021-07-01,74000.00
1178,Urvi Agarwal,Female,23,Sales,Sales Executive,72,null,2021-01-28,29000.00
1179,Akshay Arora,Male,24,Sales,Sales Executive,72,null,2021-01-28,28500.00
1180,Ajay Reddy,Male,25,Sales,Sales Executive,72,null,2021-02-05,29000.00
1181,Anika Bose,Female,24,Sales,Sales Executive,72,null,2021-01-18,29500.00
1182,Vijay Mukherjee,Male,24,Sales,Sales Executive,72,null,2021-05-03,30500.00
1183,Anirudh Mukherjee,Male,23,Sales,Sales Executive,72,null,2021-05-23,30000.00
1184,Varun Srivastava,Male,24,Sales,Sales Executive,72,null,2021-11-26,29500.00
1185,Ankit Kaur,Male,24,Sales,Sales Executive,72,null,2021-02-13,28500.00
1186,Darshan Saxena,Male,24,Sales,Sales Executive,72,null,2021-10-25,29500.00
1187,Jatin Gill,Male,25,Sales,Sales Executive,72,null,2021-07-24,29000.00
1188,Siddharth Rana,Male,24,Sales,Sales Executive,72,null,2021-06-05,29000.00
1189,Vijay Nambiar,Male,24,Sales,Sales Executive,72,null,2021-11-06,29000.00
1190,Darshan Chauhan,Male,25,Sales,Sales Executive,72,null,2021-06-29,29500.00
1191,Garima Shah,Female,23,Sales,Sales Executive,72,null,2021-05-20,29500.00
1192,Aryan Bansal,Male,23,Sales,Cashier,72,null,2021-04-12,22000.00
1193,Akshay Goel,Male,23,Sales,Cashier,72,null,2021-08-27,22000.00
1194,Dhruv D'Souza,Male,23,Sales,Cashier,72,null,2021-10-08,22000.00
1195,Bharat Ghosh,Male,24,Sales,Cashier,72,null,2021-08-06,22000.00
1196,Manav Dutta,Male,33,Sales,Store Manager,73,null,2024-09-02,69500.00
1197,Hemant Bose,Male,37,Sales,Sales Executive,73,null,2024-07-25,28500.00
1198,Yash Bhat,Male,26,Sales,Sales Executive,73,null,2024-11-02,25500.00
1199,Akshay Krishnan,Male,30,Sales,Sales Executive,73,null,2024-09-04,27500.00
1200,Hemant Agarwal,Male,40,Sales,Sales Executive,73,null,2024-07-06,28000.00
1201,Akhil Shetty,Male,26,Sales,Sales Executive,73,null,2024-11-21,25500.00
1202,Rishabh Pai,Male,35,Sales,Sales Executive,73,null,2024-11-27,26500.00
1203,Anika Bajaj,Female,33,Sales,Sales Executive,73,null,2024-10-10,27000.00
1204,Harshil Bansal,Male,31,Sales,Sales Executive,73,null,2024-09-07,28000.00
1205,Madhav Gill,Male,30,Sales,Sales Executive,73,null,2024-12-11,26500.00
1206,Shubham Rao,Male,28,Sales,Sales Executive,73,null,2024-12-06,27500.00
1207,Jatin Iyer,Male,30,Sales,Sales Executive,73,null,2024-10-13,27500.00
1208,Tanya Reddy,Female,34,Sales,Sales Executive,73,null,2024-11-30,28500.00
1209,Mayank Banerjee,Male,30,Sales,Sales Executive,73,null,2024-10-04,26500.00
1210,Imran Goyal,Male,30,Sales,Sales Executive,73,null,2024-11-05,27500.00
1211,Yashika Rao,Female,27,Sales,Cashier,73,null,2024-12-08,21500.00
1212,Vidhi Desai,Female,28,Sales,Cashier,73,null,2024-08-24,21500.00
1213,Ishani Shah,Female,30,Sales,Cashier,73,null,2024-10-06,21500.00
1214,Dev Hegde,Male,32,Sales,Cashier,73,null,2024-12-10,20500.00
1215,Yash Nair,Male,30,Sales,Store Manager,74,null,2025-07-26,68000.00
1216,Hina Kaur,Female,58,Sales,Sales Executive,74,null,2025-05-18,30000.00
1217,Ankit Gill,Male,45,Sales,Sales Executive,74,null,2025-12-08,28500.00
1218,Fatima Nambiar,Female,42,Sales,Sales Executive,74,null,2025-07-19,27000.00
1219,Ankit Nair,Male,42,Sales,Sales Executive,74,null,2025-08-27,28000.00
1220,Anika Rana,Female,54,Sales,Sales Executive,74,null,2025-06-02,29000.00
1221,Ankit Tripathi,Male,39,Sales,Sales Executive,74,null,2025-08-15,27000.00
1222,Naman Reddy,Male,39,Sales,Sales Executive,74,null,2025-11-10,27000.00
1223,Ishaan Khanna,Male,60,Sales,Sales Executive,74,null,2025-05-15,29500.00
1224,Aanya Shah,Female,46,Sales,Sales Executive,74,null,2025-05-21,28000.00
1225,Aarohi Pandey,Female,44,Sales,Sales Executive,74,null,2025-09-12,29000.00
1226,Aadesh Khanna,Male,58,Sales,Sales Executive,74,null,2025-03-10,31500.00
1227,Harini Shah,Female,60,Sales,Sales Executive,74,null,2025-04-04,31500.00
1228,Aryan Reddy,Male,56,Sales,Sales Executive,74,null,2025-03-22,29000.00
1229,Lakshay Bajaj,Male,59,Sales,Sales Executive,74,null,2025-05-23,29500.00
1230,Dev Raman,Male,40,Sales,Cashier,74,null,2025-08-17,22000.00
1231,Riya Malhotra,Female,38,Sales,Cashier,74,null,2025-10-08,21500.00
1232,Ishita Ahuja,Female,42,Sales,Cashier,74,null,2025-10-22,22000.00
1233,Abhinav Krishnan,Male,38,Sales,Cashier,74,null,2025-11-07,22000.00
1234,Yash Ali,Male,31,Sales,Store Manager,75,null,2024-08-14,66000.00
1235,Vivaan Roy,Male,45,Sales,Sales Executive,75,null,2024-05-28,29500.00
1236,Farhan George,Male,43,Sales,Sales Executive,75,null,2024-05-09,29500.00
1237,Ankit Sandhu,Male,36,Sales,Sales Executive,75,null,2024-08-14,29000.00
1238,Anika Verma,Female,44,Sales,Sales Executive,75,null,2024-01-08,30000.00
1239,Mayank Goel,Male,33,Sales,Sales Executive,75,null,2024-10-03,26500.00
1240,Deepika Mishra,Female,35,Sales,Sales Executive,75,null,2024-11-20,28500.00
1241,Chirag Prasad,Male,40,Sales,Sales Executive,75,null,2024-07-21,29000.00
1242,Varun Mahajan,Male,33,Sales,Sales Executive,75,null,2024-10-11,27000.00
1243,Radhika Mehta,Female,39,Sales,Sales Executive,75,null,2024-06-15,29000.00
1244,Bhumika Kulkarni,Female,35,Sales,Sales Executive,75,null,2024-09-17,27500.00
1245,Chahat Kulkarni,Other,31,Sales,Sales Executive,75,null,2024-10-23,28500.00
1246,Rohan Sandhu,Male,36,Sales,Cashier,75,null,2024-03-29,22000.00
1247,Chirag Bose,Male,32,Sales,Cashier,75,null,2024-11-14,21500.00
1248,Abhinav Agarwal,Male,32,Sales,Cashier,75,null,2024-12-06,21500.00
1249,Ankit Vohra,Male,28,Sales,Store Manager,76,null,2022-03-16,69000.00
1250,Rajat Chauhan,Male,25,Sales,Sales Executive,76,null,2022-08-17,29500.00
1251,Aadhya Sinha,Female,22,Sales,Sales Executive,76,null,2022-11-29,27000.00
1252,Deepika Ahuja,Female,33,Sales,Sales Executive,76,null,2022-04-15,30000.00
1253,Rajat Rao,Male,27,Sales,Sales Executive,76,null,2022-06-08,30000.00
1254,Radhika Suri,Female,25,Sales,Sales Executive,76,null,2022-12-29,29000.00
1255,Krish Tripathi,Male,33,Sales,Sales Executive,76,null,2022-01-14,30000.00
1256,Tejas Menon,Male,24,Sales,Sales Executive,76,null,2022-08-05,28000.00
1257,Sanjay Malhotra,Male,24,Sales,Sales Executive,76,null,2022-10-04,28000.00
1258,Neil Banerjee,Male,26,Sales,Sales Executive,76,null,2022-01-22,29500.00
1259,Aditya Ali,Male,22,Sales,Sales Executive,76,null,2022-07-23,27000.00
1260,Sanjay Mukherjee,Male,25,Sales,Sales Executive,76,null,2022-08-04,29000.00
1261,Ishani Bansal,Female,24,Sales,Cashier,76,null,2022-09-27,21500.00
1262,Sameer Siddiqui,Male,31,Sales,Cashier,76,null,2022-03-22,23000.00
1263,Farhan Patel,Male,24,Sales,Cashier,76,null,2022-12-28,21000.00
1264,Upasana Krishnan,Female,28,Sales,Store Manager,77,null,2023-03-26,67500.00
1265,Aadesh Nair,Male,34,Sales,Sales Executive,77,null,2023-09-03,27500.00
1266,Yamini Desai,Female,34,Sales,Sales Executive,77,null,2023-03-10,29000.00
1267,Aadesh Sethi,Male,35,Sales,Sales Executive,77,null,2023-01-12,29500.00
1268,Deepika Suri,Female,33,Sales,Sales Executive,77,null,2023-02-03,28000.00
1269,Ankit Fernandes,Male,33,Sales,Sales Executive,77,null,2023-03-25,28000.00
1270,Hitesh Goyal,Male,31,Sales,Sales Executive,77,null,2023-04-08,29000.00
1271,Kabir Kumar,Male,34,Sales,Sales Executive,77,null,2023-03-27,28500.00
1272,Ritvik Bhat,Male,34,Sales,Sales Executive,77,null,2023-08-29,29500.00
1273,Farhan Subramanian,Male,30,Sales,Sales Executive,77,null,2023-12-04,28000.00
1274,Tejas Fernandes,Male,32,Sales,Sales Executive,77,null,2023-04-05,27500.00
1275,Vaishnavi Banerjee,Female,32,Sales,Sales Executive,77,null,2023-09-05,29000.00
1276,Kabir George,Male,29,Sales,Cashier,77,null,2023-06-04,22000.00
1277,Jhanvi George,Female,32,Sales,Cashier,77,null,2023-07-22,22000.00
1278,Deepika Pai,Female,27,Sales,Cashier,77,null,2023-11-26,21000.00
1279,Chirag Reddy,Male,32,Sales,Store Manager,78,null,2025-04-17,68000.00
1280,Dev Ghosh,Male,52,Sales,Sales Executive,78,null,2025-05-12,30500.00
1281,Yash Khan,Male,58,Sales,Sales Executive,78,null,2025-04-13,31000.00
1282,Ishita Saxena,Female,55,Sales,Sales Executive,78,null,2025-04-02,29500.00
1283,Harini Ghosh,Female,42,Sales,Sales Executive,78,null,2025-08-24,28000.00
1284,Vivaan Subramanian,Male,58,Sales,Sales Executive,78,null,2025-03-23,31000.00
1285,Leena Krishnan,Female,45,Sales,Sales Executive,78,null,2025-07-20,28500.00
1286,Rashi Mahajan,Female,60,Sales,Sales Executive,78,null,2025-04-12,30000.00
1287,Lakshay Gill,Male,40,Sales,Sales Executive,78,null,2025-08-17,26500.00
1288,Inder Nair,Other,43,Sales,Sales Executive,78,null,2025-11-22,29000.00
1289,Garima Shetty,Female,47,Sales,Sales Executive,78,null,2025-03-05,30000.00
1290,Avi Verma,Male,41,Sales,Sales Executive,78,null,2025-11-12,28000.00
1291,Manav Vohra,Male,37,Sales,Cashier,78,null,2025-12-23,20500.00
1292,Girish Joshi,Male,44,Sales,Cashier,78,null,2025-11-20,22000.00
1293,Ekta Thomas,Female,29,Sales,Store Manager,79,null,2026-02-16,66500.00
1294,Meera Sethi,Female,57,Sales,Sales Executive,79,null,2026-05-29,30000.00
1295,Aryan Hegde,Male,64,Sales,Sales Executive,79,null,2026-01-07,31500.00
1296,Ritvik Pandey,Male,56,Sales,Sales Executive,79,null,2026-02-09,29500.00
1297,Aadhya Shetty,Female,48,Sales,Sales Executive,79,null,2026-06-23,27500.00
1298,Bharat Subramanian,Male,51,Sales,Sales Executive,79,null,2026-07-03,27500.00
1299,Neil Sehgal,Male,52,Sales,Sales Executive,79,null,2026-06-11,28000.00
1300,Urvi Shetty,Female,64,Sales,Sales Executive,79,null,2026-02-05,31000.00
1301,Dhruv Chauhan,Male,49,Sales,Sales Executive,79,null,2026-06-04,27000.00
1302,Imran Mirza,Male,57,Sales,Sales Executive,79,null,2026-05-06,28500.00
1303,Rishabh Bose,Male,48,Sales,Sales Executive,79,null,2026-03-23,28000.00
1304,Nikhil Saxena,Male,60,Sales,Sales Executive,79,null,2026-05-08,29000.00
1305,Eshan Pai,Male,61,Sales,Cashier,79,null,2026-01-22,23000.00
1306,Avi Desai,Male,49,Sales,Cashier,79,null,2026-07-06,22000.00
1307,Leena Raman,Female,33,Sales,Store Manager,80,null,2023-06-24,68500.00
1308,Darshan Iyer,Male,32,Sales,Sales Executive,80,null,2023-12-05,29000.00
1309,Uday Gill,Male,26,Sales,Sales Executive,80,null,2023-11-24,26500.00
1310,Meera Bajaj,Female,29,Sales,Sales Executive,80,null,2023-11-16,27000.00
1311,Ekta Naidu,Female,27,Sales,Sales Executive,80,null,2023-05-17,29000.00
1312,Jhanvi Chatterjee,Female,35,Sales,Sales Executive,80,null,2023-03-14,28000.00
