customer_id,customer_name,gender,age,city,state,region,join_date,first_purchase_date,latest_purchase_date,customer_lifetime_orders,customer_lifetime_revenue,customer_lifetime_profit,average_order_value,preferred_product,preferred_category,preferred_brand,preferred_sales_channel,preferred_payment_method,customer_revenue_contribution_percentage,customer_gross_profit_contribution_percentage,is_repeat_customer
8502,"Preeti Ranjan Thomas",Female,20,Lucknow,"Uttar Pradesh",North,2024-08-01,2024-08-02,2024-08-02,1,49676.71,397.59,49676.71,"Phone (3a) Pro",Smartphones,Nothing,"Mobile App",UPI,0.0007,0.0001,No
8504,"Kunal Neel Bansal",Male,34,Bhubaneswar,Odisha,East,2023-12-07,2023-12-22,2025-09-24,3,28153.09,3745.38,9384.36,"Airdopes 311 Pro","Audio Devices",Boat,"Offline Store",Cash,0.0004,0.0009,Yes
8505,"Arjun Ravi Ghosh",Male,23,Bengaluru,Karnataka,South,2021-10-04,2022-06-17,2022-06-17,1,48987.89,388.79,48987.89,"Galaxy Z Flip 7",Smartphones,Samsung,"Offline Store",UPI,0.0007,0.0001,No
8506,"Devansh Mohan Kapoor",Male,31,Hyderabad,Telangana,South,2021-11-18,2021-11-29,2021-11-29,1,229687.45,10948.87,229687.45,"OLED evo G5",Televisions,Anker,"Offline Store",Cash,0.0031,0.0028,No
8508,"Dev Vijay Banerjee",Male,21,Kolkata,"West Bengal",East,2023-07-14,2023-09-16,2023-09-16,1,6069.65,674.41,6069.65,"Stone 358 Pro","Audio Devices",Boat,Flipkart,Card,0.0001,0.0002,No
8511,"Anjali Pal Gowda",Female,21,Kolkata,"West Bengal",East,2023-05-08,2023-10-31,2025-11-27,2,73360.91,3465.39,36680.45,"Galaxy M36",Smartphones,Xiaomi,"Offline Store",Cash,0.0010,0.0009,Yes
8512,"Myra Kumar Mishra",Female,38,"New Delhi",Delhi,North,2024-05-02,2025-08-22,2025-08-22,1,34129.37,1011.01,34129.37,"Nord CE4 Lite",Smartphones,Nothing,"Offline Store",Card,0.0005,0.0003,No
8513,"Vivek Chandra Joseph",Male,53,Kolkata,"West Bengal",East,2025-06-13,2025-10-19,2025-10-19,1,60130.86,49.26,60130.86,"BRAVIA 8 II",Televisions,Sony,"Offline Store",Cash,0.0008,0.0000,No
8514,"Yash Kishore Pillai",Male,21,Nagpur,Maharashtra,West,2023-08-28,2023-09-16,2023-09-16,1,31699.00,6339.80,31699.00,"Front Load Washing Machine","Home Appliances",LG,"Mobile App",UPI,0.0004,0.0016,No
8515,"Aditi Nath Sidhu",Female,41,Bengaluru,Karnataka,South,2024-05-21,2024-06-26,2024-06-26,1,136506.07,6644.45,136506.07,"Spectre x360","Audio Devices",Bose,"Mobile App",UPI,0.0019,0.0017,No
8516,"Arjun Hari Reddy",Male,43,Ludhiana,Punjab,North,2025-01-27,2025-09-24,2025-09-24,1,19386.39,1627.19,19386.39,"Galaxy Watch8","Smart Watches",Samsung,"Offline Store",Cash,0.0003,0.0004,No
8517,"Aarohi Tej Modi",Female,31,Visakhapatnam,"Andhra Pradesh",South,2021-07-09,2021-08-06,2021-09-23,2,44843.31,3456.64,22421.66,"Apple Watch SE","Smart Watches",Apple,"Offline Store",Cash,0.0006,0.0009,Yes
8518,"Bhavna Raj Thomas",Female,30,Faridabad,Haryana,North,2020-11-01,2020-12-28,2020-12-28,1,3876.94,727.69,3876.94,"Electric Kettle","Kitchen Appliances",Prestige,"Mobile App",UPI,0.0001,0.0002,No
8519,"Aarav Prakash Kohli",Male,22,Ahmedabad,Gujarat,West,2022-12-28,2023-02-09,2023-02-09,1,7386.92,1087.67,7386.92,Juicer,"Kitchen Appliances",Philips,"Mobile App",Card,0.0001,0.0003,No
8523,"Sanjay Sai Reddy",Male,50,Thiruvananthapuram,Kerala,South,2025-02-07,2026-04-07,2026-04-07,1,110507.91,3868.77,110507.91,"Gram Pro",Laptops,LG,Flipkart,Card,0.0015,0.0010,No
8524,"Hemant Om Mittal",Male,20,Bhubaneswar,Odisha,East,2024-09-13,2024-10-13,2024-10-13,1,36806.54,2647.34,36806.54,"Apple Watch Ultra 3","Smart Watches",Apple,Flipkart,"Net Banking",0.0005,0.0007,No
8525,"Noor Mohan Nair",Others,29,Hyderabad,Telangana,South,2019-06-11,2020-03-10,2020-06-26,2,219911.25,4198.05,109955.62,"Latitude 5450",Gaming,Dell,"Offline Store",Card,0.0030,0.0011,Yes
8526,"Saloni Ranjan Modi",Female,22,Indore,"Madhya Pradesh",Central,2022-11-05,2022-11-28,2022-11-28,1,6774.78,685.48,6774.78,"USB-C Power Adapter",Accessories,Apple,"Offline Store",UPI,0.0001,0.0002,No
8527,"Rohit Jit Banerjee",Male,30,Jodhpur,Rajasthan,North,2019-01-30,2019-09-28,2022-05-24,2,123928.88,6606.66,61964.44,"iPhone 17 Pro",Smartphones,Apple,Website,UPI,0.0017,0.0017,Yes
8529,"Ajay Mohan Kale",Male,42,Visakhapatnam,"Andhra Pradesh",South,2024-10-14,2025-12-17,2025-12-17,1,32675.27,1084.15,32675.27,"Xiaomi 15",Smartphones,Xiaomi,"Offline Store",Cash,0.0004,0.0003,No
8530,"Kabir Vijay Siddiqui",Male,31,Guwahati,Assam,East,2021-03-28,2021-06-26,2026-06-25,2,43449.98,2829.56,21724.99,"Galaxy Watch Ultra","Smart Watches",Google,"Offline Store",Cash,0.0006,0.0007,Yes
8531,"Omkar Om Verma",Male,22,"New Delhi",Delhi,North,2022-08-12,2022-09-03,2022-09-03,1,36092.90,6790.38,36092.90,"Front Load Washing Machine","Home Appliances",Anker,Flipkart,Card,0.0005,0.0017,No
8532,"Muskan Deep Ahuja",Female,21,Guwahati,Assam,East,2023-12-05,2024-03-09,2024-03-09,1,98214.29,5335.15,98214.29,"Vivobook S15",Laptops,ASUS,Amazon,UPI,0.0013,0.0013,No
8533,"Anjali Lal Shah",Female,22,Hyderabad,Telangana,South,2022-12-18,2023-03-19,2023-03-19,1,46571.93,1487.51,46571.93,"I Pro Series",Televisions,Acer,"Offline Store",Card,0.0006,0.0004,No
8534,"Abhishek Tej Sidhu",Male,39,Jaipur,Rajasthan,North,2024-12-23,2025-03-13,2025-03-13,1,8455.15,855.91,8455.15,"CMF Buds Pro 2","Audio Devices",Nothing,"Offline Store",Cash,0.0001,0.0002,No
8535,"Karan Deep Banerjee",Male,19,"New Delhi",Delhi,North,2025-04-07,2025-12-16,2025-12-16,1,11799.00,2595.78,11799.00,"Storm Infinity","Smart Watches",Boat,Amazon,Card,0.0002,0.0007,No
8536,"Rohan Om Dhillon",Male,32,Raipur,Chhattisgarh,Central,2023-09-25,2023-10-09,2024-10-13,2,49962.51,668.07,24981.26,V50,Smartphones,SanDisk,"Offline Store",UPI,0.0007,0.0002,Yes
8537,"Nikita Ranjan Singh",Female,41,Vadodara,Gujarat,West,2024-09-05,2024-10-17,2024-10-17,1,25011.86,1652.66,25011.86,"Double Door Refrigerator","Home Appliances",Whirlpool,"Offline Store",Cash,0.0003,0.0004,No
8538,"Omkar Raj Brar",Male,28,Kolkata,"West Bengal",East,2016-11-19,2017-11-19,2020-02-27,3,239719.29,18445.05,79906.43,"CMF Phone 2 Pro","Home Appliances",Haier,"Offline Store",Cash,0.0033,0.0046,Yes
8539,"Uday Kumar Kulkarni",Male,23,Indore,"Madhya Pradesh",Central,2021-08-07,2021-11-07,2024-08-16,2,83329.09,3119.53,41664.54,"A5 Pro",Smartphones,Microsoft,"Offline Store",UPI,0.0011,0.0008,Yes
8540,"Samarth Singh Bose",Male,33,Gurugram,Haryana,North,2023-11-28,2023-12-05,2024-07-12,2,162182.11,4612.33,81091.05,"Galaxy M36",Smartphones,Apple,Website,UPI,0.0022,0.0012,Yes
8541,"Palak Hari Thomas",Female,43,Kochi,Kerala,South,2025-01-01,2025-12-27,2025-12-27,1,57293.73,1854.57,57293.73,"BRAVIA 7",Televisions,Sony,Amazon,"Net Banking",0.0008,0.0005,No
8542,"Anurag Vijay Talwar",Male,39,Kolkata,"West Bengal",East,2024-03-02,2024-09-12,2024-09-12,1,254303.89,10899.15,254303.89,"Yoga Slim 7i",Laptops,Lenovo,"Offline Store",UPI,0.0034,0.0027,No
8543,"Sameer Neel Fernandes",Male,33,Bengaluru,Karnataka,South,2023-10-25,2024-06-19,2024-06-19,1,95553.86,2605.42,95553.86,"TUF Gaming A15",Laptops,Apple,Website,Card,0.0013,0.0007,No
8544,"Vikram Dev Chauhan",Male,22,Hyderabad,Telangana,South,2022-11-03,2022-11-14,2025-11-12,3,310752.87,7234.93,103584.29,"iPhone 16 Pro",Smartphones,Sony,"Offline Store",Card,0.0042,0.0018,Yes
8545,"Nandini Deep Dave",Female,30,Ludhiana,Punjab,North,2020-09-15,2020-09-26,2021-10-20,2,155229.98,6751.74,77614.99,"iPhone 17",Smartphones,Apple,"Offline Store",Card,0.0021,0.0017,Yes
8546,"Manish Kishore George",Male,22,Indore,"Madhya Pradesh",Central,2022-10-23,2022-11-21,2022-11-21,1,94104.08,5233.72,94104.08,"Yoga Slim 7i",Laptops,Lenovo,"Offline Store",Card,0.0013,0.0013,No
8548,"Rudra Jit Vyas",Male,29,Chennai,"Tamil Nadu",South,2019-01-06,2019-03-17,2019-04-24,3,176981.03,12133.88,58993.68,QNED86,Televisions,Havells,"Offline Store",UPI,0.0024,0.0031,Yes
8549,"Trisha Singh Bansal",Female,54,Surat,Gujarat,West,2025-01-30,2025-10-10,2025-10-10,1,26599.00,5319.80,26599.00,"Front Load Washing Machine","Home Appliances",Haier,"Offline Store",Card,0.0004,0.0013,No
8551,"Isha Prem Chatterjee",Female,28,Guwahati,Assam,East,2016-08-20,2017-10-30,2020-07-16,2,9335.11,1232.55,4667.56,"Nirvana Ion","Audio Devices",Boat,"Offline Store",Cash,0.0001,0.0003,Yes
8552,"Saloni Chandra Yadav",Female,22,Mumbai,Maharashtra,West,2022-12-05,2023-03-07,2024-11-24,2,63766.12,4761.88,31883.06,"Galaxy M36",Smartphones,Lenovo,"Offline Store",Cash,0.0009,0.0012,Yes
8553,"Mahima Kishore Soni",Female,31,Pune,Maharashtra,West,2022-02-07,2022-02-07,2023-10-04,2,119929.54,3931.80,59964.77,"Redmi Note 14 Pro",Smartphones,Boat,"Mobile App",UPI,0.0016,0.0010,Yes
8554,"Dhruv Prakash Mishra",Male,23,Visakhapatnam,"Andhra Pradesh",South,2021-09-23,2022-01-07,2022-01-07,1,31594.71,3.59,31594.71,"Phone (3)",Smartphones,Nothing,Website,Card,0.0004,0.0000,No
8555,"Ankit Rey Khan",Male,29,Kochi,Kerala,South,2018-05-23,2019-10-21,2019-10-21,1,31099.00,4975.84,31099.00,"G Pro X Superlight 2",Gaming,"Logitech G","Offline Store",Cash,0.0004,0.0013,No
8556,"Madhuri Veer Thakur",Female,56,Bengaluru,Karnataka,South,2025-11-25,2026-03-15,2026-03-15,1,128941.61,13984.89,128941.61,"Redmi Note 14 Pro",Smartphones,Samsung,Flipkart,"Net Banking",0.0017,0.0035,No
8557,"Nitin Deep Joshi",Male,41,Pune,Maharashtra,West,2024-08-27,2024-11-30,2024-11-30,1,31273.83,1604.15,31273.83,"Stone 358 Pro","Audio Devices",Apple,"Offline Store",Card,0.0004,0.0004,No
8558,"Ritesh Tej Naidu",Male,42,Bengaluru,Karnataka,South,2024-07-14,2025-09-26,2025-09-26,1,65754.28,8474.94,65754.28,"CMF Buds Pro 2","Audio Devices",Microsoft,"Offline Store",Card,0.0009,0.0021,No
8559,"Jatin Singh Solanki",Male,23,Noida,"Uttar Pradesh",North,2021-06-04,2021-06-23,2022-03-24,2,106356.94,4829.45,53178.47,"Phone (3)","Smart Watches",Apple,"Offline Store",Cash,0.0014,0.0012,Yes
8560,"Rekha Surya Khan",Female,29,Faridabad,Haryana,North,2019-05-12,2020-03-31,2023-10-20,2,26949.35,3846.87,13474.67,"QuietComfort Ultra Earbuds","Audio Devices",Bose,"Offline Store",Cash,0.0004,0.0010,Yes
8562,"Pooja Prem Ghosh",Female,29,Pune,Maharashtra,West,2018-04-16,2019-01-14,2019-01-23,2,130059.12,6296.13,65029.56,"iPad Pro",Tablets,Apple,"Offline Store",Cash,0.0018,0.0016,Yes
8563,"Pankaj Veer Mukherjee",Male,40,Mumbai,Maharashtra,West,2024-01-20,2024-01-26,2024-01-26,1,165725.22,1926.98,165725.22,"Galaxy S25+",Smartphones,ASUS,Amazon,"Net Banking",0.0022,0.0005,No
8564,"Mansi Singh Arora",Female,22,Bengaluru,Karnataka,South,2022-11-20,2023-06-28,2023-06-28,1,4146.20,610.88,4146.20,"Extreme Portable SSD",Accessories,SanDisk,"Offline Store",Cash,0.0001,0.0002,No
8565,"Arjun Tej Gill",Male,23,Mumbai,Maharashtra,West,2021-10-29,2021-10-31,2021-10-31,1,116449.36,4719.06,116449.36,"Yoga Slim 7i",Laptops,ASUS,Website,UPI,0.0016,0.0012,No
8566,"Riya Ravi Jadhav",Female,22,Lucknow,"Uttar Pradesh",North,2022-10-28,2022-11-01,2023-01-12,2,80398.30,584.06,40199.15,"Redmi Note 14",Smartphones,Oppo,"Offline Store",Cash,0.0011,0.0001,Yes
8567,"Ayush Rai Prajapati",Male,28,Noida,"Uttar Pradesh",North,2018-09-01,2019-11-22,2019-11-22,1,222596.46,7218.88,222596.46,"Gram 16",Laptops,Apple,"Offline Store",Cash,0.0030,0.0018,No
8568,"Diya Tej Kulkarni",Female,30,Kolkata,"West Bengal",East,2019-06-20,2020-07-11,2020-07-11,1,41497.28,670.84,41497.28,"Xiaomi 15 Pro",Smartphones,Logitech,"Offline Store",Card,0.0006,0.0002,No
8569,"Muskan Prakash Shah",Female,56,Noida,"Uttar Pradesh",North,2025-05-02,2025-10-31,2025-10-31,1,15074.04,1400.34,15074.04,"Ultra microSDXC Card",Accessories,SanDisk,"Mobile App",UPI,0.0002,0.0004,No
8570,"Dhruv Anand Sheikh",Male,24,Mumbai,Maharashtra,West,2020-05-31,2021-03-10,2021-03-10,1,57349.08,1549.98,57349.08,"iPhone 16",Smartphones,Apple,"Mobile App",Card,0.0008,0.0004,No
8571,"Ritvik Om Bajaj",Male,21,Jaipur,Rajasthan,North,2023-09-04,2023-11-29,2023-11-29,1,73963.10,3443.96,73963.10,"Swift X 14",Laptops,Acer,"Mobile App",UPI,0.0010,0.0009,No
8572,"Arpit Veer Chopra",Male,23,Lucknow,"Uttar Pradesh",North,2021-12-05,2021-12-05,2021-12-05,1,47238.33,1879.17,47238.33,"BRAVIA 8 II",Televisions,Sony,"Mobile App","Net Banking",0.0006,0.0005,No
8573,"Mahima Pal Patel",Female,28,Raipur,Chhattisgarh,Central,2016-07-05,2017-04-13,2017-04-13,1,71107.00,7.90,71107.00,"iPhone 17 Pro",Smartphones,Apple,"Offline Store",UPI,0.0010,0.0000,No
8574,"Ravi Rai Kumar",Male,29,Ahmedabad,Gujarat,West,2018-10-11,2019-02-02,2020-05-10,2,176518.93,8789.43,88259.47,"Redmi Note 14","Audio Devices",Xiaomi,"Offline Store",Cash,0.0024,0.0022,Yes
8575,"Ananya Lal Tiwari",Female,38,Noida,"Uttar Pradesh",North,2024-06-17,2024-11-03,2024-11-03,1,99828.91,4152.07,99828.91,"Xiaomi 15 Pro","Home Appliances",Haier,"Offline Store",Card,0.0014,0.0010,No
8576,"Rishabh Om Gowda",Male,21,Noida,"Uttar Pradesh",North,2023-07-27,2023-08-12,2023-08-12,1,20096.16,1298.94,20096.16,"Venu 3","Smart Watches",Garmin,"Mobile App","Net Banking",0.0003,0.0003,No
8577,"Omkar Surya Yadav",Male,20,Bhopal,"Madhya Pradesh",Central,2024-07-28,2025-11-18,2025-11-18,1,3436.69,327.27,3436.69,SmartTag2,Accessories,Samsung,"Offline Store",UPI,0.0000,0.0001,No
8578,"Ritu Raj Dutta",Others,29,Ludhiana,Punjab,North,2018-03-03,2020-02-18,2022-07-25,3,95388.52,6547.47,31796.17,"Edge 60 Pro",Smartphones,Bajaj,"Offline Store",Card,0.0013,0.0016,Yes
8580,"Swati Ravi Verma",Female,33,Pune,Maharashtra,West,2023-07-17,2024-04-14,2024-04-14,1,268199.69,12609.96,268199.69,"Galaxy Z Fold 7","Kitchen Appliances",Havells,"Offline Store",UPI,0.0036,0.0032,No
8581,"Mukul Tej Kapoor",Male,30,Coimbatore,"Tamil Nadu",South,2019-09-06,2020-06-17,2021-05-05,2,14563.07,1730.58,7281.53,Ear,"Audio Devices",Nothing,"Offline Store",UPI,0.0002,0.0004,Yes
8582,"Charu Raj Jadhav",Female,32,Visakhapatnam,"Andhra Pradesh",South,2023-11-22,2024-01-07,2024-01-07,1,3791.62,324.30,3791.62,"USB-C Hub",Accessories,Anker,Amazon,Card,0.0001,0.0001,No
8583,"Rohit Avi Tripathi",Male,28,Gurugram,Haryana,North,2016-04-08,2016-06-04,2017-04-16,4,221126.05,17397.30,55281.51,"Ultra microSDXC Card","Audio Devices",Samsung,"Offline Store",UPI,0.0030,0.0044,Yes
8584,"Mayank Prem Kapoor",Male,32,Guwahati,Assam,East,2023-06-16,2023-07-12,2023-07-12,1,40593.61,4.51,40593.61,"Galaxy A36",Smartphones,Samsung,Amazon,Card,0.0006,0.0000,No
8585,"Sameer Prem Gill",Male,30,Visakhapatnam,"Andhra Pradesh",South,2019-01-19,2019-06-29,2023-09-13,3,85547.12,7578.24,28515.71,"Reno 14",Smartphones,Anker,"Offline Store",Card,0.0012,0.0019,Yes
8586,"Rajesh Singh Tomar",Male,21,Noida,"Uttar Pradesh",North,2023-12-02,2023-12-03,2023-12-03,1,81671.60,3412.46,81671.60,"Latitude 5450",Laptops,Dell,"Offline Store",UPI,0.0011,0.0009,No
8587,"Shaurya Veer Gill",Male,42,Chandigarh,Punjab,North,2024-12-03,2025-04-04,2025-04-04,1,37599.00,5263.86,37599.00,"Yoga Tab Plus",Tablets,Lenovo,Amazon,UPI,0.0005,0.0013,No
8589,"Charu Chandra Das",Female,24,Ghaziabad,"Uttar Pradesh",North,2020-12-31,2021-01-17,2022-06-05,2,66224.11,4978.51,33112.05,"Xiaomi Pad 7 Pro",Tablets,Xiaomi,"Offline Store",Card,0.0009,0.0013,Yes
8590,"Vedant Nath Ali",Male,22,Ludhiana,Punjab,North,2022-02-24,2022-06-23,2022-06-23,1,27699.00,4431.84,27699.00,"Arctis Nova 7",Gaming,SteelSeries,"Offline Store",Card,0.0004,0.0011,No
8591,"Palak Neel Das",Female,33,Bhubaneswar,Odisha,East,2023-09-30,2023-09-30,2023-09-30,1,46036.18,2301.06,46036.18,"Redmi Note 14 Pro",Smartphones,Xiaomi,"Offline Store",UPI,0.0006,0.0006,No
8592,"Avni Deep Goel",Female,23,Pune,Maharashtra,West,2021-12-08,2022-02-09,2024-06-27,2,270760.78,14617.14,135380.39,"Galaxy Z Fold 7",Smartphones,Samsung,"Offline Store",Card,0.0037,0.0037,Yes
8593,"Rajat Surya Desai",Male,31,Bengaluru,Karnataka,South,2021-07-26,2021-09-21,2021-09-21,1,103989.85,14315.47,103989.85,"IdeaPad Slim 5",Laptops,Lenovo,Website,UPI,0.0014,0.0036,No
8594,"Komal Deep Solanki",Female,38,Vadodara,Gujarat,West,2024-10-21,2024-11-02,2024-11-02,1,48815.10,2375.96,48815.10,"Xiaomi Pad 7 Ultra",Tablets,Xiaomi,"Offline Store",UPI,0.0007,0.0006,No
8595,"Ayesha Kumar Kohli",Female,42,Chennai,"Tamil Nadu",South,2024-06-07,2024-09-28,2024-09-28,1,203381.53,2061.29,203381.53,"Envy x360",Laptops,HP,Website,"Net Banking",0.0028,0.0005,No
8596,"Nikhil Dev Bhatia",Male,22,"New Delhi",Delhi,North,2022-07-25,2022-10-12,2022-10-12,1,27678.11,1554.95,27678.11,"G Pro X Superlight 2",Gaming,"Logitech G","Mobile App","Net Banking",0.0004,0.0004,No
8597,"Isha Veer Khan",Female,29,Lucknow,"Uttar Pradesh",North,2018-04-01,2019-04-27,2019-04-27,1,57305.68,2746.56,57305.68,"Galaxy Tab S10 Ultra",Tablets,Samsung,Website,UPI,0.0008,0.0007,No
8598,"Rohit Tej Jadhav",Male,27,Gurugram,Haryana,North,2017-07-17,2017-11-16,2021-07-08,3,154069.58,11716.66,51356.53,"USB-C Hub",Accessories,Anker,"Offline Store",Card,0.0021,0.0030,Yes
8599,"Tanvi Prem Arora",Female,24,Lucknow,"Uttar Pradesh",North,2020-07-12,2021-08-17,2021-09-13,2,13262.92,2672.40,6631.46,SRS-XB100,"Audio Devices",Samsung,"Offline Store",Card,0.0002,0.0007,Yes
8600,"Sachin Tej Chopra",Male,30,Faridabad,Haryana,North,2019-07-26,2019-11-03,2021-09-24,3,132331.74,6306.10,44110.58,"Surface Laptop 7",Laptops,Godrej,"Offline Store",Cash,0.0018,0.0016,Yes
8601,"Namrata Mohan Kamble",Female,39,Jaipur,Rajasthan,North,2024-09-20,2024-11-24,2024-11-24,1,42756.21,693.09,42756.21,"Xiaomi 15 Pro",Smartphones,Xiaomi,"Offline Store",Cash,0.0006,0.0002,No
8602,"Abhinav Rai Thomas",Male,24,Ghaziabad,"Uttar Pradesh",North,2020-12-15,2021-05-31,2022-12-25,2,34673.76,4145.31,17336.88,"Inverter Split AC","Home Appliances",Panasonic,"Offline Store",Cash,0.0005,0.0010,Yes
8604,"Ashish Rey Ghosh",Male,29,Indore,"Madhya Pradesh",Central,2019-12-20,2020-09-12,2023-08-20,2,87737.76,5179.48,43868.88,"OnePlus Pad 3",Tablets,Huawei,"Offline Store",Cash,0.0012,0.0013,Yes
8605,"Namrata Pal Joshi",Female,28,Bengaluru,Karnataka,South,2016-12-08,2018-03-06,2024-09-20,4,182811.62,10390.22,45702.90,"Galaxy Watch8","Smart Watches",Samsung,"Offline Store",UPI,0.0025,0.0026,Yes
8606,"Amit Ravi Mittal",Male,23,Pune,Maharashtra,West,2021-11-03,2021-11-26,2021-11-26,1,24728.63,1369.43,24728.63,"Double Door Refrigerator","Home Appliances",Whirlpool,Amazon,Card,0.0003,0.0003,No
8607,"Kiara Surya Thomas",Female,30,Ahmedabad,Gujarat,West,2020-02-27,2020-04-08,2020-04-08,1,36714.17,6999.37,36714.17,"Frost Free Refrigerator",Accessories,Samsung,Website,UPI,0.0005,0.0018,No
8608,"Anand Prakash Ghosh",Male,30,Indore,"Madhya Pradesh",Central,2020-03-16,2020-11-21,2022-12-07,2,163794.23,4455.97,81897.11,"Find X8 Pro",Smartphones,HP,"Offline Store",Cash,0.0022,0.0011,Yes
8609,"Mayank Om Trivedi",Male,23,Lucknow,"Uttar Pradesh",North,2021-09-03,2021-09-17,2023-08-07,2,30004.79,3588.38,15002.40,"Electric Kettle","Kitchen Appliances",Prestige,"Offline Store",Card,0.0004,0.0009,Yes
8610,"Varun Jay Gupta",Male,32,Jodhpur,Rajasthan,North,2023-01-25,2023-03-01,2023-03-01,1,41038.57,3412.05,41038.57,"Apple Watch Ultra 3","Smart Watches",Anker,"Offline Store",Cash,0.0006,0.0009,No
8612,"Preeti Raj Kale",Female,34,Ghaziabad,"Uttar Pradesh",North,2023-06-30,2023-08-13,2023-08-13,1,42155.91,4.79,42155.91,"Edge 60",Smartphones,Motorola,"Offline Store",Card,0.0006,0.0000,No
8613,"Harsh Rey D'Souza",Male,22,Jaipur,Rajasthan,North,2022-12-05,2023-06-05,2023-06-05,1,58085.72,6.60,58085.72,"Pixel 10 Pro XL",Smartphones,Google,"Mobile App",Card,0.0008,0.0000,No
8614,"Kiara Rai Kale",Female,31,Guwahati,Assam,East,2021-12-25,2022-03-01,2022-03-01,1,38699.00,7739.80,38699.00,"Apple Watch Herm̬s","Smart Watches",Apple,"Mobile App",UPI,0.0005,0.0019,No
8615,"Kanika Lal Mehta",Female,44,"New Delhi",Delhi,North,2025-03-19,2025-09-13,2025-09-13,1,280266.25,17154.31,280266.25,"Redmi 14C",Smartphones,Anker,"Offline Store",UPI,0.0038,0.0043,No
8616,"Abhishek Mohan Menon",Male,32,Mumbai,Maharashtra,West,2023-04-09,2023-05-21,2023-05-21,1,58529.21,3410.85,58529.21,"X200 Pro",Smartphones,Sennheiser,"Mobile App",Card,0.0008,0.0009,No
8617,"Ajay Rai Nair",Male,28,Bengaluru,Karnataka,South,2016-12-26,2017-02-05,2026-01-23,5,806489.88,36339.26,161297.98,"Galaxy A56",Accessories,Samsung,"Offline Store",UPI,0.0109,0.0092,Yes
8618,"Ravi Ravi Naidu",Male,44,Bhubaneswar,Odisha,East,2025-11-08,2026-03-27,2026-03-27,1,60999.00,9759.84,60999.00,"Crystal UHD DU8000",Televisions,Samsung,Website,UPI,0.0008,0.0025,No
8619,"Sameer Raj Nair",Male,20,Hyderabad,Telangana,South,2024-07-11,2025-08-09,2025-08-09,1,12632.43,1089.21,12632.43,"ColorFit Pro 6","Smart Watches",Noise,"Mobile App",UPI,0.0002,0.0003,No
8620,"Chirag Jit Kulkarni",Male,32,Jaipur,Rajasthan,North,2023-01-12,2023-08-13,2023-08-13,1,57605.50,6.40,57605.50,"iPhone 17",Smartphones,Apple,Amazon,Card,0.0008,0.0000,No
8621,"Yash Vijay Nair",Male,22,Bengaluru,Karnataka,South,2022-11-24,2023-07-29,2023-10-24,2,224090.89,5076.39,112045.45,"iPhone 16","Audio Devices",Nothing,"Offline Store",Cash,0.0030,0.0013,Yes
8622,"Vikram Vijay Banerjee",Male,23,Chennai,"Tamil Nadu",South,2021-12-31,2022-06-12,2022-06-12,1,1550.74,218.62,1550.74,"Ultra microSDXC Card",Accessories,SanDisk,"Offline Store",Cash,0.0000,0.0001,No
8623,"Navya Rey Sawant",Female,21,Chennai,"Tamil Nadu",South,2023-11-10,2023-11-11,2023-11-11,1,57605.50,6.40,57605.50,"iPhone 17",Smartphones,Apple,Amazon,"Net Banking",0.0008,0.0000,No
8624,"Sachin Anand Goel",Male,32,Bhubaneswar,Odisha,East,2023-07-22,2023-10-04,2025-12-30,2,175628.15,7646.73,87814.07,"Xiaomi 15 Ultra",Smartphones,Lenovo,"Offline Store",Card,0.0024,0.0019,Yes
8625,"Muskan Rai Kale",Female,30,Ghaziabad,"Uttar Pradesh",North,2019-01-24,2019-11-04,2019-11-04,1,3712.58,245.26,3712.58,"USB-C Hub",Accessories,Anker,"Offline Store",UPI,0.0001,0.0001,No
8626,"Vidhi Prakash Siddiqui",Female,22,Bengaluru,Karnataka,South,2022-11-15,2022-11-20,2025-11-14,3,298382.68,11436.82,99460.89,"Pixel 9a",Smartphones,Apple,"Offline Store",Cash,0.0040,0.0029,Yes
8627,"Samarth Shan Tomar",Male,38,Chennai,"Tamil Nadu",South,2024-06-04,2024-06-11,2024-06-11,1,63093.39,6497.19,63093.39,"Window AC","Home Appliances",Prestige,"Offline Store",UPI,0.0009,0.0016,No
8628,"Rekha Shan Vyas",Female,28,Surat,Gujarat,West,2016-10-31,2020-01-02,2020-08-23,2,109679.99,5242.35,54839.99,"Latitude 5450",Laptops,Apple,Website,"Net Banking",0.0015,0.0013,Yes
8629,"Diya Sai Verma",Female,22,Bhubaneswar,Odisha,East,2022-12-08,2022-12-09,2022-12-09,1,11599.00,2551.78,11599.00,"Galaxy Buds3 Pro","Audio Devices",Samsung,"Offline Store",UPI,0.0002,0.0006,No
8630,"Ritvik Raj Mahajan",Male,31,Bhubaneswar,Odisha,East,2022-05-22,2022-06-12,2023-04-02,2,49312.99,4270.59,24656.49,"BRAVIA 8 II",Televisions,Realme,"Mobile App","Net Banking",0.0007,0.0011,Yes
8631,"Tushar Kishore Kumar",Male,28,Noida,"Uttar Pradesh",North,2016-09-11,2016-11-26,2019-11-06,4,347197.70,22569.31,86799.43,"Galaxy Z Flip 7","Audio Devices",Apple,"Offline Store",Cash,0.0047,0.0057,Yes
